label,date,value,low,high
Approve,2012-03-31,46.9256,,
Approve,2012-03-31,46.9256,,
Approve,2012-04-01,46.9279,,
Approve,2012-04-03,46.9306,,
Approve,2012-04-03,46.9306,,
Approve,2012-04-03,46.9306,,
Approve,2012-04-06,46.9337,,
Approve,2012-04-06,46.9337,,
Approve,2012-04-07,46.9339,,
Approve,2012-04-08,46.9337,,
Approve,2012-04-09,46.9335,,
Approve,2012-04-10,46.9329,,
Approve,2012-04-10,46.9329,,
Approve,2012-04-11,46.9323,,
Approve,2012-04-12,46.9313,,
Approve,2012-04-13,46.93,,
Approve,2012-04-15,46.9267,,
Approve,2012-04-15,46.9267,,
Approve,2012-04-15,46.9267,,
Approve,2012-04-15,46.9267,,
Approve,2012-04-15,46.9267,,
Approve,2012-04-15,46.9267,,
Approve,2012-04-16,46.9247,,
Approve,2012-04-16,46.9247,,
Approve,2012-04-17,46.9225,,
Approve,2012-04-17,46.9225,,
Approve,2012-04-17,46.9225,,
Approve,2012-04-18,46.9201,,
Approve,2012-04-19,46.9176,,
Approve,2012-04-21,46.9146,,
Approve,2012-04-22,46.9148,,
Approve,2012-04-22,46.9148,,
Approve,2012-04-23,46.9118,,
Approve,2012-04-24,46.9087,,
Approve,2012-04-24,46.9087,,
Approve,2012-04-26,46.8982,,
Approve,2012-04-27,46.898,,
Approve,2012-04-29,46.89,,
Approve,2012-04-29,46.89,,
Approve,2012-04-30,46.8858,,
Approve,2012-04-30,46.8858,,
Approve,2012-05-01,46.8778,,
Approve,2012-05-02,46.8733,,
Approve,2012-05-02,46.8733,,
Approve,2012-05-03,46.8687,,
Approve,2012-05-03,46.8687,,
Approve,2012-05-05,46.8593,,
Approve,2012-05-06,46.8579,,
Approve,2012-05-06,46.8579,,
Approve,2012-05-07,46.8495,,
Approve,2012-05-07,46.8495,,
Approve,2012-05-08,46.8477,,
Approve,2012-05-09,46.8393,,
Approve,2012-05-11,46.8259,,
Approve,2012-05-12,46.8207,,
Approve,2012-05-13,46.8154,,
Approve,2012-05-14,46.8101,,
Approve,2012-05-14,46.8101,,
Approve,2012-05-15,46.8023,,
Approve,2012-05-16,46.7995,,
Approve,2012-05-17,46.7941,,
Approve,2012-05-18,46.7887,,
Approve,2012-05-19,46.7857,,
Approve,2012-05-20,46.7802,,
Approve,2012-05-20,46.7802,,
Approve,2012-05-20,46.7802,,
Approve,2012-05-20,46.7802,,
Approve,2012-05-21,46.7771,,
Approve,2012-05-21,46.7771,,
Approve,2012-05-22,46.7693,,
Approve,2012-05-24,46.7583,,
Approve,2012-05-25,46.7528,,
Approve,2012-05-27,46.744,,
Approve,2012-05-28,46.7364,,
Approve,2012-05-28,46.7364,,
Approve,2012-05-31,46.7155,,
Approve,2012-05-31,46.7155,,
Approve,2012-05-31,46.7155,,
Approve,2012-06-03,46.7016,,
Approve,2012-06-03,46.7016,,
Approve,2012-06-03,46.7016,,
Approve,2012-06-03,46.7016,,
Approve,2012-06-04,46.6954,,
Approve,2012-06-05,46.689,,
Approve,2012-06-06,46.6825,,
Approve,2012-06-06,46.6825,,
Approve,2012-06-07,46.6759,,
Approve,2012-06-09,46.6626,,
Approve,2012-06-09,46.6626,,
Approve,2012-06-10,46.6558,,
Approve,2012-06-11,46.6493,,
Approve,2012-06-11,46.6493,,
Approve,2012-06-12,46.6424,,
Approve,2012-06-12,46.6424,,
Approve,2012-06-15,46.6238,,
Approve,2012-06-15,46.6238,,
Approve,2012-06-17,46.608,,
Approve,2012-06-17,46.608,,
Approve,2012-06-18,46.6036,,
Approve,2012-06-18,46.6036,,
Approve,2012-06-18,46.6036,,
Approve,2012-06-18,46.6036,,
Approve,2012-06-18,46.6036,,
Approve,2012-06-20,46.5888,,
Approve,2012-06-21,46.5858,,
Approve,2012-06-21,46.5858,,
Approve,2012-06-21,46.5858,,
Approve,2012-06-24,46.5654,,
Approve,2012-06-24,46.5654,,
Approve,2012-06-24,46.5654,,
Approve,2012-06-24,46.5654,,
Approve,2012-06-25,46.5557,,
Approve,2012-06-26,46.5503,,
Approve,2012-06-27,46.5453,,
Approve,2012-06-27,46.5453,,
Approve,2012-06-27,46.5453,,
Approve,2012-06-28,46.5356,,
Approve,2012-06-30,46.5275,,
Approve,2012-06-30,46.5275,,
Approve,2012-07-01,46.531,,
Approve,2012-07-01,46.531,,
Approve,2012-07-02,46.5292,,
Approve,2012-07-03,46.5282,,
Approve,2012-07-03,46.5282,,
Approve,2012-07-05,46.5289,,
Approve,2012-07-07,46.524,,
Approve,2012-07-08,46.5376,,
Approve,2012-07-08,46.5376,,
Approve,2012-07-08,46.5376,,
Approve,2012-07-09,46.5427,,
Approve,2012-07-09,46.5427,,
Approve,2012-07-09,46.5427,,
Approve,2012-07-10,46.5378,,
Approve,2012-07-11,46.5333,,
Approve,2012-07-11,46.5333,,
Approve,2012-07-12,46.5526,,
Approve,2012-07-13,46.5497,,
Approve,2012-07-14,46.5596,,
Approve,2012-07-15,46.5832,,
Approve,2012-07-16,46.5826,,
Approve,2012-07-16,46.5826,,
Approve,2012-07-16,46.5826,,
Approve,2012-07-17,46.5957,,
Approve,2012-07-17,46.5957,,
Approve,2012-07-19,46.5978,,
Approve,2012-07-20,46.6274,,
Approve,2012-07-20,46.6274,,
Approve,2012-07-22,46.6487,,
Approve,2012-07-22,46.6487,,
Approve,2012-07-22,46.6487,,
Approve,2012-07-23,46.6678,,
Approve,2012-07-23,46.6678,,
Approve,2012-07-25,46.7089,,
Approve,2012-07-25,46.7089,,
Approve,2012-07-26,46.7309,,
Approve,2012-07-29,46.79,,
Approve,2012-07-29,46.79,,
Approve,2012-07-29,46.79,,
Approve,2012-07-30,46.8155,,
Approve,2012-08-01,46.8791,,
Approve,2012-08-01,46.8791,,
Approve,2012-08-04,46.9509,,
Approve,2012-08-04,46.9509,,
Approve,2012-08-05,46.9698,,
Approve,2012-08-06,46.9988,,
Approve,2012-08-06,46.9988,,
Approve,2012-08-07,47.0281,,
Approve,2012-08-07,47.0281,,
Approve,2012-08-07,47.0281,,
Approve,2012-08-08,47.0577,,
Approve,2012-08-10,47.1102,,
Approve,2012-08-10,47.1102,,
Approve,2012-08-12,47.1713,,
Approve,2012-08-13,47.1959,,
Approve,2012-08-13,47.1959,,
Approve,2012-08-13,47.1959,,
Approve,2012-08-16,47.2785,,
Approve,2012-08-16,47.2785,,
Approve,2012-08-19,47.3724,,
Approve,2012-08-19,47.3724,,
Approve,2012-08-19,47.3724,,
Approve,2012-08-19,47.3724,,
Approve,2012-08-20,47.3991,,
Approve,2012-08-20,47.3991,,
Approve,2012-08-20,47.3991,,
Approve,2012-08-20,47.3991,,
Approve,2012-08-21,47.4261,,
Approve,2012-08-22,47.4613,,
Approve,2012-08-22,47.4613,,
Approve,2012-08-22,47.4613,,
Approve,2012-08-23,47.4922,,
Approve,2012-08-23,47.4922,,
Approve,2012-08-25,47.5515,,
Approve,2012-08-25,47.5515,,
Approve,2012-08-25,47.5515,,
Approve,2012-08-26,47.5828,,
Approve,2012-08-27,47.613,,
Approve,2012-08-27,47.613,,
Approve,2012-08-28,47.6453,,
Approve,2012-08-28,47.6453,,
Approve,2012-08-31,47.7389,,
Approve,2012-08-31,47.7389,,
Approve,2012-09-02,47.8073,,
Approve,2012-09-03,47.8397,,
Approve,2012-09-03,47.8397,,
Approve,2012-09-03,47.8397,,
Approve,2012-09-03,47.8397,,
Approve,2012-09-06,47.943,,
Approve,2012-09-06,47.943,,
Approve,2012-09-09,48.0342,,
Approve,2012-09-09,48.0342,,
Approve,2012-09-09,48.0342,,
Approve,2012-09-09,48.0342,,
Approve,2012-09-09,48.0342,,
Approve,2012-09-10,48.0666,,
Approve,2012-09-10,48.0666,,
Approve,2012-09-11,48.0911,,
Approve,2012-09-11,48.0911,,
Approve,2012-09-12,48.1233,,
Approve,2012-09-12,48.1233,,
Approve,2012-09-12,48.1233,,
Approve,2012-09-12,48.1233,,
Approve,2012-09-12,48.1233,,
Approve,2012-09-15,48.2124,,
Approve,2012-09-15,48.2124,,
Approve,2012-09-16,48.2524,,
Approve,2012-09-16,48.2524,,
Approve,2012-09-17,48.2847,,
Approve,2012-09-17,48.2847,,
Approve,2012-09-17,48.2847,,
Approve,2012-09-18,48.317,,
Approve,2012-09-18,48.317,,
Approve,2012-09-19,48.3422,,
Approve,2012-09-20,48.3683,,
Approve,2012-09-20,48.3683,,
Approve,2012-09-21,48.4012,,
Approve,2012-09-21,48.4012,,
Approve,2012-09-23,48.4618,,
Approve,2012-09-24,48.5002,,
Approve,2012-09-24,48.5002,,
Approve,2012-09-24,48.5002,,
Approve,2012-09-24,48.5002,,
Approve,2012-09-26,48.5619,,
Approve,2012-09-27,48.5953,,
Approve,2012-09-27,48.5953,,
Approve,2012-09-27,48.5953,,
Approve,2012-09-29,48.6652,,
Approve,2012-09-29,48.6652,,
Approve,2012-09-30,48.6982,,
Approve,2012-09-30,48.6982,,
Approve,2012-09-30,48.6982,,
Approve,2012-09-30,48.6982,,
Approve,2012-09-30,48.6982,,
Approve,2012-09-30,48.6982,,
Approve,2012-09-30,48.6982,,
Approve,2012-10-01,48.7312,,
Approve,2012-10-02,48.7656,,
Approve,2012-10-03,48.7974,,
Approve,2012-10-03,48.7974,,
Approve,2012-10-04,48.8306,,
Approve,2012-10-06,48.896,,
Approve,2012-10-06,48.896,,
Approve,2012-10-07,48.9267,,
Approve,2012-10-08,48.9593,,
Approve,2012-10-09,48.9922,,
Approve,2012-10-09,48.9922,,
Approve,2012-10-09,48.9922,,
Approve,2012-10-10,49.0306,,
Approve,2012-10-11,49.0653,,
Approve,2012-10-12,49.1067,,
Approve,2012-10-12,49.1067,,
Approve,2012-10-13,49.1358,,
Approve,2012-10-13,49.1358,,
Approve,2012-10-13,49.1358,,
Approve,2012-10-14,49.1718,,
Approve,2012-10-14,49.1718,,
Approve,2012-10-15,49.1997,,
Approve,2012-10-15,49.1997,,
Approve,2012-10-16,49.2457,,
Approve,2012-10-18,49.3324,,
Approve,2012-10-18,49.3324,,
Approve,2012-10-18,49.3324,,
Approve,2012-10-19,49.3822,,
Approve,2012-10-19,49.3822,,
Approve,2012-10-20,49.4231,,
Approve,2012-10-20,49.4231,,
Approve,2012-10-21,49.4543,,
Approve,2012-10-21,49.4543,,
Approve,2012-10-21,49.4543,,
Approve,2012-10-21,49.4543,,
Approve,2012-10-21,49.4543,,
Approve,2012-10-21,49.4543,,
Approve,2012-10-22,49.5069,,
Approve,2012-10-22,49.5069,,
Approve,2012-10-22,49.5069,,
Approve,2012-10-23,49.5498,,
Approve,2012-10-23,49.5498,,
Approve,2012-10-24,49.5827,,
Approve,2012-10-25,49.6379,,
Approve,2012-10-25,49.6379,,
Approve,2012-10-25,49.6379,,
Approve,2012-10-25,49.6379,,
Approve,2012-10-25,49.6379,,
Approve,2012-10-27,49.7498,,
Approve,2012-10-27,49.7498,,
Approve,2012-10-28,49.8065,,
Approve,2012-10-28,49.8065,,
Approve,2012-10-28,49.8065,,
Approve,2012-10-28,49.8065,,
Approve,2012-10-28,49.8065,,
Approve,2012-10-28,49.8065,,
Approve,2012-10-30,49.9116,,
Approve,2012-10-30,49.9116,,
Approve,2012-10-31,49.9697,,
Approve,2012-11-01,50.0192,,
Approve,2012-11-01,50.0192,,
Approve,2012-11-01,50.0192,,
Approve,2012-11-01,50.0192,,
Approve,2012-11-02,50.0695,,
Approve,2012-11-03,50.1206,,
Approve,2012-11-03,50.1206,,
Approve,2012-11-04,50.1641,,
Approve,2012-11-04,50.1641,,
Approve,2012-11-04,50.1641,,
Approve,2012-11-04,50.1641,,
Approve,2012-11-04,50.1641,,
Approve,2012-11-04,50.1641,,
Approve,2012-11-05,50.2171,,
Approve,2012-11-05,50.2171,,
Approve,2012-11-05,50.2171,,
Approve,2012-11-07,50.3256,,
Approve,2012-11-07,50.3256,,
Approve,2012-11-08,50.387,,
Approve,2012-11-10,50.4931,,
Approve,2012-11-11,50.5495,,
Approve,2012-11-12,50.604,,
Approve,2012-11-13,50.6624,,
Approve,2012-11-14,50.717,,
Approve,2012-11-16,50.8284,,
Approve,2012-11-17,50.8766,,
Approve,2012-11-18,50.9352,,
Approve,2012-11-19,50.9871,,
Approve,2012-11-19,50.9871,,
Approve,2012-11-20,51.0284,,
Approve,2012-11-20,51.0284,,
Approve,2012-11-23,51.1586,,
Approve,2012-11-26,51.2612,,
Approve,2012-11-26,51.2612,,
Approve,2012-11-26,51.2612,,
Approve,2012-11-29,51.378,,
Approve,2012-11-29,51.378,,
Approve,2012-12-01,51.4339,,
Approve,2012-12-02,51.4515,,
Approve,2012-12-02,51.4515,,
Approve,2012-12-03,51.4851,,
Approve,2012-12-03,51.4851,,
Approve,2012-12-03,51.4851,,
Approve,2012-12-03,51.4851,,
Approve,2012-12-04,51.5182,,
Approve,2012-12-05,51.5506,,
Approve,2012-12-06,51.5823,,
Approve,2012-12-06,51.5823,,
Approve,2012-12-06,51.5823,,
Approve,2012-12-08,51.6245,,
Approve,2012-12-09,51.6538,,
Approve,2012-12-09,51.6538,,
Approve,2012-12-10,51.7025,,
Approve,2012-12-11,51.7103,,
Approve,2012-12-11,51.7103,,
Approve,2012-12-12,51.7165,,
Approve,2012-12-14,51.7894,,
Approve,2012-12-15,51.7916,,
Approve,2012-12-16,51.8382,,
Approve,2012-12-16,51.8382,,
Approve,2012-12-17,51.8614,,
Approve,2012-12-17,51.8614,,
Approve,2012-12-18,51.8594,,
Approve,2012-12-18,51.8594,,
Approve,2012-12-20,51.8493,,
Approve,2012-12-20,51.8493,,
Approve,2012-12-21,51.8671,,
Approve,2012-12-26,51.9408,,
Approve,2012-12-26,51.9408,,
Approve,2012-12-29,52.0016,,
Approve,2012-12-29,52.0016,,
Approve,2013-01-03,51.9642,,
Approve,2013-01-04,51.9338,,
Approve,2013-01-06,51.9004,,
Approve,2013-01-07,51.897,,
Approve,2013-01-09,51.8855,,
Approve,2013-01-10,51.8773,,
Approve,2013-01-12,51.8308,,
Approve,2013-01-13,51.8186,,
Approve,2013-01-13,51.8186,,
Approve,2013-01-13,51.8186,,
Approve,2013-01-14,51.8046,,
Approve,2013-01-14,51.8046,,
Approve,2013-01-14,51.8046,,
Approve,2013-01-15,51.767,,
Approve,2013-01-15,51.767,,
Approve,2013-01-15,51.767,,
Approve,2013-01-15,51.767,,
Approve,2013-01-16,51.7295,,
Approve,2013-01-17,51.7127,,
Approve,2013-01-18,51.6943,,
Approve,2013-01-19,51.6742,,
Approve,2013-01-20,51.6352,,
Approve,2013-01-21,51.6132,,
Approve,2013-01-21,51.6132,,
Approve,2013-01-21,51.6132,,
Approve,2013-01-22,51.574,,
Approve,2013-01-24,51.5386,,
Approve,2013-01-25,51.4988,,
Approve,2013-01-27,51.4209,,
Approve,2013-01-28,51.4037,,
Approve,2013-01-28,51.4037,,
Approve,2013-01-30,51.3445,,
Approve,2013-01-31,51.3059,,
Approve,2013-02-02,51.2374,,
Approve,2013-02-03,51.2064,,
Approve,2013-02-04,51.175,,
Approve,2013-02-04,51.175,,
Approve,2013-02-04,51.175,,
Approve,2013-02-05,51.1379,,
Approve,2013-02-06,51.1012,,
Approve,2013-02-07,51.0651,,
Approve,2013-02-08,51.0337,,
Approve,2013-02-10,50.97,,
Approve,2013-02-11,50.9378,,
Approve,2013-02-13,50.8725,,
Approve,2013-02-14,50.8414,,
Approve,2013-02-16,50.7747,,
Approve,2013-02-17,50.7405,,
Approve,2013-02-18,50.7051,,
Approve,2013-02-18,50.7051,,
Approve,2013-02-18,50.7051,,
Approve,2013-02-19,50.6695,,
Approve,2013-02-20,50.6345,,
Approve,2013-02-20,50.6345,,
Approve,2013-02-23,50.5288,,
Approve,2013-02-23,50.5288,,
Approve,2013-02-24,50.4904,,
Approve,2013-02-25,50.4507,,
Approve,2013-02-25,50.4507,,
Approve,2013-02-26,50.4135,,
Approve,2013-02-26,50.4135,,
Approve,2013-02-27,50.3802,,
Approve,2013-03-01,50.3012,,
Approve,2013-03-01,50.3012,,
Approve,2013-03-04,50.1824,,
Approve,2013-03-04,50.1824,,
Approve,2013-03-04,50.1824,,
Approve,2013-03-04,50.1824,,
Approve,2013-03-05,50.1506,,
Approve,2013-03-07,50.0755,,
Approve,2013-03-07,50.0755,,
Approve,2013-03-07,50.0755,,
Approve,2013-03-10,49.9705,,
Approve,2013-03-10,49.9705,,
Approve,2013-03-10,49.9705,,
Approve,2013-03-11,49.9272,,
Approve,2013-03-12,49.8907,,
Approve,2013-03-12,49.8907,,
Approve,2013-03-13,49.8544,,
Approve,2013-03-13,49.8544,,
Approve,2013-03-16,49.7403,,
Approve,2013-03-16,49.7403,,
Approve,2013-03-17,49.7049,,
Approve,2013-03-17,49.7049,,
Approve,2013-03-18,49.676,,
Approve,2013-03-19,49.6347,,
Approve,2013-03-19,49.6347,,
Approve,2013-03-19,49.6347,,
Approve,2013-03-20,49.6059,,
Approve,2013-03-22,49.5365,,
Approve,2013-03-22,49.5365,,
Approve,2013-03-25,49.4282,,
Approve,2013-03-25,49.4282,,
Approve,2013-03-27,49.3504,,
Approve,2013-03-28,49.3172,,
Approve,2013-03-28,49.3172,,
Approve,2013-03-31,49.2141,,
Approve,2013-04-01,49.1777,,
Approve,2013-04-01,49.1777,,
Approve,2013-04-03,49.1173,,
Approve,2013-04-04,49.0825,,
Approve,2013-04-06,49.0197,,
Approve,2013-04-07,48.9885,,
Approve,2013-04-07,48.9885,,
Approve,2013-04-08,48.956,,
Approve,2013-04-08,48.956,,
Approve,2013-04-09,48.9263,,
Approve,2013-04-09,48.9263,,
Approve,2013-04-09,48.9263,,
Approve,2013-04-10,48.8953,,
Approve,2013-04-12,48.8334,,
Approve,2013-04-13,48.8021,,
Approve,2013-04-14,48.7702,,
Approve,2013-04-15,48.7378,,
Approve,2013-04-15,48.7378,,
Approve,2013-04-15,48.7378,,
Approve,2013-04-16,48.7059,,
Approve,2013-04-16,48.7059,,
Approve,2013-04-18,48.6441,,
Approve,2013-04-18,48.6441,,
Approve,2013-04-19,48.6127,,
Approve,2013-04-20,48.5812,,
Approve,2013-04-21,48.5471,,
Approve,2013-04-22,48.5154,,
Approve,2013-04-22,48.5154,,
Approve,2013-04-22,48.5154,,
Approve,2013-04-23,48.4868,,
Approve,2013-04-24,48.4589,,
Approve,2013-04-25,48.4277,,
Approve,2013-04-27,48.3697,,
Approve,2013-04-28,48.3435,,
Approve,2013-04-28,48.3435,,
Approve,2013-04-29,48.3127,,
Approve,2013-04-29,48.3127,,
Approve,2013-04-30,48.2767,,
Approve,2013-05-01,48.2511,,
Approve,2013-05-01,48.2511,,
Approve,2013-05-03,48.1838,,
Approve,2013-05-04,48.153,,
Approve,2013-05-05,48.1221,,
Approve,2013-05-06,48.0913,,
Approve,2013-05-06,48.0913,,
Approve,2013-05-07,48.0664,,
Approve,2013-05-07,48.0664,,
Approve,2013-05-09,47.9988,,
Approve,2013-05-10,47.9737,,
Approve,2013-05-13,47.8856,,
Approve,2013-05-13,47.8856,,
Approve,2013-05-13,47.8856,,
Approve,2013-05-13,47.8856,,
Approve,2013-05-14,47.8539,,
Approve,2013-05-16,47.7848,,
Approve,2013-05-16,47.7848,,
Approve,2013-05-18,47.7157,,
Approve,2013-05-19,47.6877,,
Approve,2013-05-19,47.6877,,
Approve,2013-05-19,47.6877,,
Approve,2013-05-20,47.6549,,
Approve,2013-05-20,47.6549,,
Approve,2013-05-20,47.6549,,
Approve,2013-05-22,47.5884,,
Approve,2013-05-22,47.5884,,
Approve,2013-05-25,47.4841,,
Approve,2013-05-25,47.4841,,
Approve,2013-05-27,47.4157,,
Approve,2013-05-28,47.3829,,
Approve,2013-05-28,47.3829,,
Approve,2013-05-28,47.3829,,
Approve,2013-05-28,47.3829,,
Approve,2013-05-31,47.2756,,
Approve,2013-05-31,47.2756,,
Approve,2013-06-02,47.2062,,
Approve,2013-06-02,47.2062,,
Approve,2013-06-03,47.1708,,
Approve,2013-06-03,47.1708,,
Approve,2013-06-03,47.1708,,
Approve,2013-06-03,47.1708,,
Approve,2013-06-04,47.1358,,
Approve,2013-06-06,47.0655,,
Approve,2013-06-06,47.0655,,
Approve,2013-06-09,46.9616,,
Approve,2013-06-09,46.9616,,
Approve,2013-06-10,46.9267,,
Approve,2013-06-11,46.8899,,
Approve,2013-06-11,46.8899,,
Approve,2013-06-11,46.8899,,
Approve,2013-06-12,46.8549,,
Approve,2013-06-12,46.8549,,
Approve,2013-06-13,46.8176,,
Approve,2013-06-13,46.8176,,
Approve,2013-06-15,46.7449,,
Approve,2013-06-15,46.7449,,
Approve,2013-06-16,46.7099,,
Approve,2013-06-17,46.6719,,
Approve,2013-06-18,46.6369,,
Approve,2013-06-18,46.6369,,
Approve,2013-06-18,46.6369,,
Approve,2013-06-20,46.567,,
Approve,2013-06-21,46.5356,,
Approve,2013-06-21,46.5356,,
Approve,2013-06-24,46.4233,,
Approve,2013-06-24,46.4233,,
Approve,2013-06-24,46.4233,,
Approve,2013-06-24,46.4233,,
Approve,2013-06-25,46.3925,,
Approve,2013-06-27,46.3187,,
Approve,2013-06-27,46.3187,,
Approve,2013-06-30,46.2149,,
Approve,2013-06-30,46.2149,,
Approve,2013-07-01,46.1806,,
Approve,2013-07-02,46.1466,,
Approve,2013-07-03,46.1127,,
Approve,2013-07-05,46.0459,,
Approve,2013-07-07,45.9801,,
Approve,2013-07-08,45.9477,,
Approve,2013-07-08,45.9477,,
Approve,2013-07-08,45.9477,,
Approve,2013-07-09,45.9156,,
Approve,2013-07-10,45.8784,,
Approve,2013-07-11,45.8523,,
Approve,2013-07-13,45.7905,,
Approve,2013-07-14,45.76,,
Approve,2013-07-15,45.73,,
Approve,2013-07-15,45.73,,
Approve,2013-07-16,45.7003,,
Approve,2013-07-16,45.7003,,
Approve,2013-07-17,45.6651,,
Approve,2013-07-18,45.6362,,
Approve,2013-07-20,45.5797,,
Approve,2013-07-20,45.5797,,
Approve,2013-07-20,45.5797,,
Approve,2013-07-21,45.552,,
Approve,2013-07-21,45.552,,
Approve,2013-07-21,45.552,,
Approve,2013-07-22,45.5248,,
Approve,2013-07-23,45.498,,
Approve,2013-07-23,45.498,,
Approve,2013-07-23,45.498,,
Approve,2013-07-23,45.498,,
Approve,2013-07-26,45.4256,,
Approve,2013-07-26,45.4256,,
Approve,2013-07-29,45.3461,,
Approve,2013-07-29,45.3461,,
Approve,2013-07-29,45.3461,,
Approve,2013-07-30,45.3222,,
Approve,2013-07-30,45.3222,,
Approve,2013-07-31,45.2942,,
Approve,2013-08-01,45.2671,,
Approve,2013-08-01,45.2671,,
Approve,2013-08-04,45.2087,,
Approve,2013-08-04,45.2087,,
Approve,2013-08-05,45.1872,,
Approve,2013-08-05,45.1872,,
Approve,2013-08-07,45.1424,,
Approve,2013-08-07,45.1424,,
Approve,2013-08-10,45.083,,
Approve,2013-08-10,45.083,,
Approve,2013-08-12,45.0472,,
Approve,2013-08-13,45.0284,,
Approve,2013-08-13,45.0284,,
Approve,2013-08-13,45.0284,,
Approve,2013-08-16,44.9727,,
Approve,2013-08-16,44.9727,,
Approve,2013-08-19,44.9215,,
Approve,2013-08-19,44.9215,,
Approve,2013-08-19,44.9215,,
Approve,2013-08-20,44.9044,,
Approve,2013-08-20,44.9044,,
Approve,2013-08-22,44.8706,,
Approve,2013-08-22,44.8706,,
Approve,2013-08-25,44.8189,,
Approve,2013-08-25,44.8189,,
Approve,2013-08-26,44.8003,,
Approve,2013-08-27,44.7838,,
Approve,2013-08-28,44.7659,,
Approve,2013-08-28,44.7659,,
Approve,2013-08-29,44.7476,,
Approve,2013-08-31,44.7122,,
Approve,2013-08-31,44.7122,,
Approve,2013-09-02,44.6711,,
Approve,2013-09-03,44.6509,,
Approve,2013-09-03,44.6509,,
Approve,2013-09-03,44.6509,,
Approve,2013-09-06,44.5809,,
Approve,2013-09-06,44.5809,,
Approve,2013-09-07,44.5549,,
Approve,2013-09-08,44.5357,,
Approve,2013-09-08,44.5357,,
Approve,2013-09-08,44.5357,,
Approve,2013-09-08,44.5357,,
Approve,2013-09-08,44.5357,,
Approve,2013-09-08,44.5357,,
Approve,2013-09-08,44.5357,,
Approve,2013-09-09,44.5124,,
Approve,2013-09-09,44.5124,,
Approve,2013-09-09,44.5124,,
Approve,2013-09-10,44.4847,,
Approve,2013-09-12,44.4357,,
Approve,2013-09-12,44.4357,,
Approve,2013-09-15,44.3675,,
Approve,2013-09-15,44.3675,,
Approve,2013-09-15,44.3675,,
Approve,2013-09-16,44.3413,,
Approve,2013-09-18,44.2923,,
Approve,2013-09-18,44.2923,,
Approve,2013-09-19,44.2653,,
Approve,2013-09-20,44.2422,,
Approve,2013-09-21,44.2106,,
Approve,2013-09-21,44.2106,,
Approve,2013-09-23,44.1554,,
Approve,2013-09-23,44.1554,,
Approve,2013-09-23,44.1554,,
Approve,2013-09-24,44.1315,,
Approve,2013-09-24,44.1315,,
Approve,2013-09-24,44.1315,,
Approve,2013-09-26,44.0795,,
Approve,2013-09-27,44.0515,,
Approve,2013-09-27,44.0515,,
Approve,2013-09-29,43.9957,,
Approve,2013-09-29,43.9957,,
Approve,2013-09-30,43.9679,,
Approve,2013-09-30,43.9679,,
Approve,2013-09-30,43.9679,,
Approve,2013-10-01,43.9434,,
Approve,2013-10-02,43.9156,,
Approve,2013-10-03,43.8854,,
Approve,2013-10-03,43.8854,,
Approve,2013-10-06,43.8017,,
Approve,2013-10-06,43.8017,,
Approve,2013-10-06,43.8017,,
Approve,2013-10-07,43.7756,,
Approve,2013-10-07,43.7756,,
Approve,2013-10-08,43.7498,,
Approve,2013-10-08,43.7498,,
Approve,2013-10-09,43.7236,,
Approve,2013-10-09,43.7236,,
Approve,2013-10-09,43.7236,,
Approve,2013-10-12,43.6486,,
Approve,2013-10-12,43.6486,,
Approve,2013-10-13,43.6245,,
Approve,2013-10-14,43.6003,,
Approve,2013-10-15,43.5774,,
Approve,2013-10-15,43.5774,,
Approve,2013-10-18,43.5091,,
Approve,2013-10-18,43.5091,,
Approve,2013-10-20,43.4618,,
Approve,2013-10-20,43.4618,,
Approve,2013-10-20,43.4618,,
Approve,2013-10-21,43.4418,,
Approve,2013-10-21,43.4418,,
Approve,2013-10-21,43.4418,,
Approve,2013-10-21,43.4418,,
Approve,2013-10-22,43.4173,,
Approve,2013-10-24,43.3768,,
Approve,2013-10-24,43.3768,,
Approve,2013-10-27,43.3109,,
Approve,2013-10-27,43.3109,,
Approve,2013-10-28,43.2869,,
Approve,2013-10-28,43.2869,,
Approve,2013-10-29,43.2666,,
Approve,2013-10-30,43.2428,,
Approve,2013-10-30,43.2428,,
Approve,2013-10-31,43.2231,,
Approve,2013-10-31,43.2231,,
Approve,2013-11-02,43.1851,,
Approve,2013-11-03,43.1617,,
Approve,2013-11-04,43.1436,,
Approve,2013-11-05,43.126,,
Approve,2013-11-06,43.1029,,
Approve,2013-11-06,43.1029,,
Approve,2013-11-06,43.1029,,
Approve,2013-11-08,43.0763,,
Approve,2013-11-09,43.0535,,
Approve,2013-11-11,43.0316,,
Approve,2013-11-11,43.0316,,
Approve,2013-11-11,43.0316,,
Approve,2013-11-12,43.0177,,
Approve,2013-11-12,43.0177,,
Approve,2013-11-14,42.9915,,
Approve,2013-11-15,42.9691,,
Approve,2013-11-17,42.9556,,
Approve,2013-11-17,42.9556,,
Approve,2013-11-18,42.9445,,
Approve,2013-11-18,42.9445,,
Approve,2013-11-18,42.9445,,
Approve,2013-11-20,42.9236,,
Approve,2013-11-20,42.9236,,
Approve,2013-11-20,42.9236,,
Approve,2013-11-22,42.9042,,
Approve,2013-11-23,42.8951,,
Approve,2013-11-25,42.8781,,
Approve,2013-11-25,42.8781,,
Approve,2013-11-26,42.8701,,
Approve,2013-11-26,42.8701,,
Approve,2013-11-29,42.8487,,
